"marka","klyuch_zamorozki","gruppa","sistema","baza","fajl_tdb","sha256_tdb","metod","nabor","c15_laves_v_nabore","porog","kriterij_solidusa","pdens","pdens_zaproshen","zyorno_scheil","T_sol_K","T_liq_K","T_sol_bisekciya_K","T_sol_zamorozka_K","T_liq_zamorozka_K","vremya_s","pik_pamyati_MiB","otkaz","prichina","vne_predelov_shapki","chislo_faz_v_nabore","fazy_v_nabore","fazy_pod_solidusom","zamechaniya","job_id","mashina","pik_swap_MiB"
"AlSi7Mg0.6","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","polnyj","нет","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","835.54","1068.39","835.54","834.9","889.1","93.4","1799","","","нет","66","AL11CR2 AL11TI5 AL13CR2 AL2CU3_D AL2TI AL3MG AL3M_D022 AL3NI2 AL3SC AL3TI_H AL3TI_L AL4CR AL5FE4 ALCR ALCR2 ALCUZN_T ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CUB_A13 E_AL30MG23 FCCAL FCCMG FCCSI GP_MAT G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN PRE_B_DP SI2TI SI2ZR SI3TI5 SI4TI5 SITI SITI3 SI_DIAMOND_A4 THETA_AL2CU TH_DP_GPB TI17AL5SI14 TIALSI_TAU U1_PHASE U2_PHASE","GP_MAT SI_DIAMOND_A4 TIALSI_TAU","","f0a69845e26d8917","ноутбук-win10",""
"AlSi7Mg0.6","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","bystryj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","835.42","888.66","835.46","834.9","889.1","153.3","1778","","","нет","28","AL2CU3_D AL3MG AL3M_D022 AL3NI2 AL3SC AL3TI_H AL3TI_L ALCUZN_T BCC_A2 BETA_AL3MG2 CL_FCC CL_MGX E_AL30MG23 GP_MAT G_AL12MG17 HCP_A3 LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MGALCUZN_T MGALZN_PHI MGZN SI_DIAMOND_A4 THETA_AL2CU","GP_MAT SI_DIAMOND_A4","","c31122e74fe56d33","ноутбук-win10",""
"AlSi7Mg0.6","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","Lilit-skript","sloj","нет","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","835.4","888.6","","834.9","889.1","20.8","1286","","","нет","6","LIQUID FCC_A1 HCP_A3 BCC_A2 SI_DIAMOND_A4 MG2SI_B","FCC_A1 SI_DIAMOND_A4","фаза SI2TI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза SITI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TI17AL5SI14 исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TIALSI_TAU исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | сторож движущей силы: проверено 114 из 114 пар «фаза-температура» (2 точки, 57 исключённых фаз); минимум 84 Дж/моль у GP_MAT","daac06bc82f8de39","ноутбук-win10",""
"AlSi7Mg0.6","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","Lilit-skript","sloj","нет","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","835.4","888.6","","834.9","889.1","20.7","1293","","","нет","6","LIQUID FCC_A1 HCP_A3 BCC_A2 SI_DIAMOND_A4 MG2SI_B","FCC_A1 SI_DIAMOND_A4","фаза SI2TI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза SITI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TI17AL5SI14 исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TIALSI_TAU исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | сторож движущей силы: проверено 114 из 114 пар «фаза-температура» (2 точки, 57 исключённых фаз); минимум 84 Дж/моль у GP_MAT","71473f453efa2c8c","ноутбук-win10",""
"AlSi10Mg0.3","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","861.67","867.56","841.35","839.3","867.5","322.5","1908","","","да: za_granicami_sostava — мольная доля основы AL = 0.8993, а база mc_al v2.037 (ThermoGar) оптимизирована при X(AL) > 0.9","86","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN ALCR ALCR2 ALCRCU_TAU ALCRFEMNSI_A ALCUZN_T ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T1 ALFESI_T10 ALFESI_T11 ALFESI_T2 ALFESI_T3 ALFESI_T4 ALFESI_T5 ALFESI_T6 ALFESI_T7 ALFESI_T8 ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CUB_A13 E_AL30MG23 FCCAL FCCMG FCCSI FE2SI FE5SI3 FESI FESI2_H FESI2_L GP_MAT G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN PI_ALFEMGSI PRE_B_DP SI2ZR SI_DIAMOND_A4 THETA_AL2CU TH_DP_GPB U1_PHASE U2_PHASE","","scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","4cf2332827200e1e","ноутбук-win10",""
"AlSi10Mg0.3","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","polnyj","нет","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","841.35","867.56","841.35","839.3","867.5","54.3","1908","","","да: za_granicami_sostava — мольная доля основы AL = 0.8993, а база mc_al v2.037 (ThermoGar) оптимизирована при X(AL) > 0.9","86","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN ALCR ALCR2 ALCRCU_TAU ALCRFEMNSI_A ALCUZN_T ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T1 ALFESI_T10 ALFESI_T11 ALFESI_T2 ALFESI_T3 ALFESI_T4 ALFESI_T5 ALFESI_T6 ALFESI_T7 ALFESI_T8 ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CUB_A13 E_AL30MG23 FCCAL FCCMG FCCSI FE2SI FE5SI3 FESI FESI2_H FESI2_L GP_MAT G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN PI_ALFEMGSI PRE_B_DP SI2ZR SI_DIAMOND_A4 THETA_AL2CU TH_DP_GPB U1_PHASE U2_PHASE","ALFESI_T6 GP_MAT SI_DIAMOND_A4","scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","4cf2332827200e1e","ноутбук-win10",""
"AlSi10Mg0.3","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","bystryj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","842.53","867.56","842.56","839.3","867.5","156.9","1823","","","да: za_granicami_sostava — мольная доля основы AL = 0.8993, а база mc_al v2.037 (ThermoGar) оптимизирована при X(AL) > 0.9","42","AL11MN4 AL12MN AL13FE4 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4MN AL5FE2 AL6MN ALCUZN_T ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T4 ALFESI_T6 BCC_A2 BETA_AL3MG2 CL_FCC CL_MGX E_AL30MG23 GP_MAT G_AL12MG17 HCP_A3 LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MGALCUZN_T MGALZN_PHI MGZN PI_ALFEMGSI SI_DIAMOND_A4 THETA_AL2CU","ALFESI_T6 GP_MAT SI_DIAMOND_A4","","a4a61916b45be4c6","ноутбук-win10",""
"AlSi10Mg0.3","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","Lilit-skript","sloj","","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","","","","","","","839.3","867.5","2.5","159","ok","ни одной строки не посчитано: проверьте --tdb и --marki","да: za_granicami_sostava — мольная доля основы AL = 0.8993, а база mc_al v2.037 (ThermoGar) оптимизирована при X(AL) > 0.9","","","","","e2e40d426023b0af","ноутбук-win10",""
"AlSi10Mg0.3","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","Lilit-skript","sloj","","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","","","","","","","839.3","867.5","2.5","162","ok","ни одной строки не посчитано: проверьте --tdb и --marki","да: za_granicami_sostava — мольная доля основы AL = 0.8993, а база mc_al v2.037 (ThermoGar) оптимизирована при X(AL) > 0.9","","","","","4934eeaf34aa11dc","ноутбук-win10",""
"AW-Al Cu4MgSi","-|AW-Al Cu4MgSi","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","824.79","913.81","824.82","824.9","913.9","9736.7","2835","","","нет","129","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL18CR2MG3 AL23CUFE4 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN AL7CU2FE AL8FEMNSI2 AL8MN5_D810 AL9CU11_Z AL9CU11_ZP ALCR ALCR2 ALCRCU_TAU ALCRFEMNSI_A ALCU2 ALCUMG_V ALCUMN_T1 ALCUZN_T ALCU_EPL ALCU_EPS ALCU_ETH ALCU_ETL ALCU_G ALCU_G_P ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T1 ALFESI_T10 ALFESI_T11 ALFESI_T2 ALFESI_T3 ALFESI_T4 ALFESI_T5 ALFESI_T6 ALFESI_T7 ALFESI_T8 ALMG4ZN11 ALMGMN_T ALMGZN_GP ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CU15SI4_E CU19SI6_ETA CU33SI7_D CU56SI11_G CUB_A13 CUMGSI_S CUMGSI_T CUZN_G ETA_P_ALMGZN E_AL30MG23 FCCAL FCCMG FCCSI FE2SI FE5SI3 FESI FESI2_H FESI2_L GP_MAT GP_MGZN G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LC15_CU2MG LC16_CUMG2 LC16_NIMG2 LC36_NI2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MG7ZN3 MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN MN2ZR MN3SI MN6SI MN9SI2 MNSI PI_ALFEMGSI PRE_B_DP Q_ALCUMG Q_PHASE_H Q_PHASE_L SI2ZR SI_DIAMOND_A4 S_PHASE THETA_AL2CU THETA_PRIME TH_DP_GPB U1_PHASE U2_PHASE","AL8FEMNSI2 ALCUMN_T1 GP_MAT","","70d2ba884a7dcafa","ноутбук-win10",""
"AW-Al Cu4MgSi","-|AW-Al Cu4MgSi","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","polnyj","нет","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","824.87","913.81","824.87","824.9","913.9","8977.0","2835","","","нет","129","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL18CR2MG3 AL23CUFE4 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN AL7CU2FE AL8FEMNSI2 AL8MN5_D810 AL9CU11_Z AL9CU11_ZP ALCR ALCR2 ALCRCU_TAU ALCRFEMNSI_A ALCU2 ALCUMG_V ALCUMN_T1 ALCUZN_T ALCU_EPL ALCU_EPS ALCU_ETH ALCU_ETL ALCU_G ALCU_G_P ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T1 ALFESI_T10 ALFESI_T11 ALFESI_T2 ALFESI_T3 ALFESI_T4 ALFESI_T5 ALFESI_T6 ALFESI_T7 ALFESI_T8 ALMG4ZN11 ALMGMN_T ALMGZN_GP ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CU15SI4_E CU19SI6_ETA CU33SI7_D CU56SI11_G CUB_A13 CUMGSI_S CUMGSI_T CUZN_G ETA_P_ALMGZN E_AL30MG23 FCCAL FCCMG FCCSI FE2SI FE5SI3 FESI FESI2_H FESI2_L GP_MAT GP_MGZN G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LC15_CU2MG LC16_CUMG2 LC16_NIMG2 LC36_NI2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MG7ZN3 MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN MN2ZR MN3SI MN6SI MN9SI2 MNSI PI_ALFEMGSI PRE_B_DP Q_ALCUMG Q_PHASE_H Q_PHASE_L SI2ZR SI_DIAMOND_A4 S_PHASE THETA_AL2CU THETA_PRIME TH_DP_GPB U1_PHASE U2_PHASE","AL8FEMNSI2 ALCUMN_T1 GP_MAT LIQUID","","70d2ba884a7dcafa","ноутбук-win10",""
"AW-Al Cu4MgSi","-|AW-Al Cu4MgSi","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","bystryj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","824.79","913.81","824.82","824.9","913.9","455.5","2778","","","нет","67","AL11MN4 AL12MN AL13FE4 AL18CR2MG3 AL23CUFE4 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4MN AL5FE2 AL6MN AL7CU2FE AL8FEMNSI2 AL8MN5_D810 AL9CU11_Z AL9CU11_ZP ALCU2 ALCUMG_V ALCUMN_T1 ALCUZN_T ALCU_EPL ALCU_EPS ALCU_ETH ALCU_ETL ALCU_G ALCU_G_P ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T4 ALFESI_T6 ALMG4ZN11 BCC_A2 BETA_AL3MG2 CL_FCC CL_MGX ETA_P_ALMGZN E_AL30MG23 GP_MAT G_AL12MG17 HCP_A3 LAVES_C15 LAVES_C36 LC14_ZN2MG LC15_CU2MG LC16_CUMG2 LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG7ZN3 MGALCUZN_T MGALZN_PHI MGZN PI_ALFEMGSI Q_ALCUMG Q_PHASE_H Q_PHASE_L SI_DIAMOND_A4 S_PHASE THETA_AL2CU","AL8FEMNSI2 ALCUMN_T1 GP_MAT","","d442a0bda4d8878d","ноутбук-win10",""
"AW-Al Cu4MgSi","-|AW-Al Cu4MgSi","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","Lilit-skript","sloj","нет","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","824.9","913.9","","824.9","913.9","253.7","4498","","","нет","8","LIQUID FCC_A1 HCP_A3 BCC_A2 SI_DIAMOND_A4 MG2SI_B AL8FEMNSI2 ALCUMN_T1","AL8FEMNSI2 ALCUMN_T1 FCC_A1","фаза SI2TI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза SITI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TI17AL5SI14 исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TIALSI_TAU исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | сторож движущей силы: проверено 244 из 244 пар «фаза-температура» (2 точки, 122 исключённых фаз); минимум 55 Дж/моль у GP_MAT | по требованию сторожа в набор добавлены фазы: AL8FEMNSI2, ALCUMN_T1","404364ad79246ccd","ноутбук-win10",""
"AW-Al Cu4MgSi","-|AW-Al Cu4MgSi","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","Lilit-skript","sloj","нет","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","824.9","913.9","","824.9","913.9","255.1","4500","","","нет","8","LIQUID FCC_A1 HCP_A3 BCC_A2 SI_DIAMOND_A4 MG2SI_B AL8FEMNSI2 ALCUMN_T1","AL8FEMNSI2 ALCUMN_T1 FCC_A1","фаза SI2TI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза SITI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TI17AL5SI14 исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TIALSI_TAU исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | сторож движущей силы: проверено 244 из 244 пар «фаза-температура» (2 точки, 122 исключённых фаз); минимум 55 Дж/моль у GP_MAT | по требованию сторожа в набор добавлены фазы: AL8FEMNSI2, ALCUMN_T1","b042c36aef693e85","ноутбук-win10",""
"АПБА-1","-|АПБА-1","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","846.28","901.16","846.30","846.4","901.1","326.3","2142","","","нет","95","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL18CR2MG3 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN AL8FEMNSI2 AL8MN5_D810 ALCR ALCR2 ALCRCU_TAU ALCRFEMNSI_A ALCUZN_T ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T1 ALFESI_T10 ALFESI_T11 ALFESI_T2 ALFESI_T3 ALFESI_T4 ALFESI_T5 ALFESI_T6 ALFESI_T7 ALFESI_T8 ALMGMN_T ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CUB_A13 E_AL30MG23 FCCAL FCCMG FCCSI FE2SI FE5SI3 FESI FESI2_H FESI2_L GP_MAT G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN MN2ZR MN3SI MN6SI MN9SI2 MNSI PI_ALFEMGSI PRE_B_DP SI2ZR SI_DIAMOND_A4 THETA_AL2CU TH_DP_GPB U1_PHASE U2_PHASE","AL6MN GP_MAT MG2SI_B","","7eaa706ec6906ed1","ноутбук-win10",""
"АПБА-1","-|АПБА-1","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","polnyj","нет","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","846.30","901.16","846.30","846.4","901.1","64.0","2142","","","нет","95","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL18CR2MG3 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN AL8FEMNSI2 AL8MN5_D810 ALCR ALCR2 ALCRCU_TAU ALCRFEMNSI_A ALCUZN_T ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T1 ALFESI_T10 ALFESI_T11 ALFESI_T2 ALFESI_T3 ALFESI_T4 ALFESI_T5 ALFESI_T6 ALFESI_T7 ALFESI_T8 ALMGMN_T ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CUB_A13 E_AL30MG23 FCCAL FCCMG FCCSI FE2SI FE5SI3 FESI FESI2_H FESI2_L GP_MAT G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN MN2ZR MN3SI MN6SI MN9SI2 MNSI PI_ALFEMGSI PRE_B_DP SI2ZR SI_DIAMOND_A4 THETA_AL2CU TH_DP_GPB U1_PHASE U2_PHASE","AL6MN GP_MAT MG2SI_B","","7eaa706ec6906ed1","ноутбук-win10",""
"АПБА-1","-|АПБА-1","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar","bystryj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","846.28","901.16","846.30","846.4","901.1","250.6","2088","","","нет","45","AL11MN4 AL12MN AL13FE4 AL18CR2MG3 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4MN AL5FE2 AL6MN AL8FEMNSI2 AL8MN5_D810 ALCUZN_T ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T4 ALFESI_T6 BCC_A2 BETA_AL3MG2 CL_FCC CL_MGX E_AL30MG23 GP_MAT G_AL12MG17 HCP_A3 LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MGALCUZN_T MGALZN_PHI MGZN PI_ALFEMGSI SI_DIAMOND_A4 THETA_AL2CU","AL6MN GP_MAT MG2SI_B","","538705f17e01d4cb","ноутбук-win10",""
"АПБА-1","-|АПБА-1","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","Lilit-skript","sloj","нет","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","846.4","901.1","","846.4","901.1","153.7","2584","","","нет","9","LIQUID FCC_A1 HCP_A3 BCC_A2 SI_DIAMOND_A4 MG2SI_B AL13FE4 AL8FEMNSI2 AL6MN","AL6MN FCC_A1 MG2SI_B","фаза SI2TI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза SITI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TI17AL5SI14 исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TIALSI_TAU исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | сторож движущей силы: проверено 174 из 174 пар «фаза-температура» (2 точки, 87 исключённых фаз); минимум 9 Дж/моль у GP_MAT | по требованию сторожа в набор добавлены фазы: AL13FE4, AL8FEMNSI2, AL6MN","11ae02626f3074c5","ноутбук-win10",""
