шаг;время, с;C в матрице, мол. доля;C в матрице до зажима;xEqAlpha C (kawin);доля M23C6;частиц, 1/м³;средний радиус, нм;C в выделениях / C сплава;невязка C (x0 − [(1−f)x + f_conc]);движущая сила, Дж/м³;зарождение, 1/(м³·с);Rcrit, нм
346;0.6387083764762705;0.0003265410768912679;0.0003265410768912679;2.751119173426813e-05;0.04275079147859406;1.866606753144361e+22;7.089932317018085;0.9658663705414412;0.0;581261563.6421336;2.083550692635659e-12;1.0322375287305305
347;0.6391651114689785;0.0003183795649510389;0.0003183795649510389;2.7511191734399236e-05;0.04278861058001928;1.8666035134754162e+22;7.092987041432632;0.9667208154994719;0.0;575363849.5383797;2.671447898165857e-13;1.0428183843691015
348;0.6396106888554036;0.0003105068647757481;0.0003105068647757481;2.7511191734194515e-05;0.04282508854385467;1.8666012333750297e+22;7.095925683652462;0.9675449602068763;0.0;569527851.6323135;3.2855243192360857e-14;1.0535042285997969
349;0.6400455223418291;0.0003029105441071151;0.0003029105441071151;2.751119173408644e-05;0.04286028327454366;1.866599621915924e+22;7.09875430422626;0.9683401128956818;0.0;563752881.7143482;3.872698413839292e-15;1.0642961117563174
350;0.6404700070309626;0.00029557879136468906;0.00029557879136468906;2.7511191734284934e-05;0.0428942497735556;1.8665984782138538e+22;7.101478390709999;0.9691075162111757;0.0;558038251.0710137;4.371198168272885e-16;1.0751951122498347
351;0.6408845197235838;0.0002885003924188257;0.0002885003924188257;2.7511191734143964e-05;0.04292704024948245;1.8665976630509948e+22;7.104102965559922;0.9698483496993144;0.0;552383293.1932293;4.7204855292800315e-17;1.0862022935768152
352;0.641289420858427;0.00028166468040608227;0.00028166468040608227;2.7511191734264402e-05;0.042958704352789076;1.866597079581212e+22;7.106632673030587;0.9705637351104249;0.0;546787340.8818438;4.8728672534878305e-18;1.097318747417115
353;0.6416850547068257;0.00027506151652534035;0.00027506151652534035;2.7511191734187505e-05;0.04298928926682412;1.866596660175619e+22;7.109071833555766;0.9712547384554077;0.0;541249737.0264827;4.803956489754894e-19;1.1085455732436553
354;0.6420717503282491;0.0002686812586902422;0.0002686812586902422;2.751119173429894e-05;0.04301883985490149;1.8665963574235073e+22;7.111424488330476;0.9719223733287397;0.0;535769838.1790866;4.5188509670925946e-20;1.1198838703559937
355;0.6424498227275472;0.0002625147281055299;0.0002625147281055299;2.7511191734209863e-05;0.04304739881681705;1.8665961379565597e+22;7.113694434859906;0.9725676044446507;0.0;530347003.291343;4.0519138287406244e-21;1.131334760593327
356;0.6428195731775344;0.0002565531903904441;0.0002565531903904441;2.751119173428369e-05;0.04307500677783129;1.8665959781964217e+22;7.1158852504311705;0.9731913496475022;0.0;524980604.87684995;3.460008714784713e-22;1.1428993650932078
357;0.6431812902918721;0.0002507883253727854;0.0002507883253727854;2.7511191734222294e-05;0.04310170242998122;1.8665958614157312e+22;7.118000315115535;0.9737944831044394;0.0;519670017.67306024;2.810936672688323e-23;1.1545788280929412
358;0.6435352502815818;0.00024521221082994077;0.00024521221082994077;2.751119173431115e-05;0.043127522608672864;1.866595775700061e+22;7.120042826422769;0.9743778370358427;0.0;514414629.5044165;2.1704329668081097e-24;1.1663742933944856
359;0.6438817179279723;0.00023981729551561672;0.00023981729551561672;2.7511191734257284e-05;0.04315250241877393;1.866595712529091e+22;7.122015815632851;0.9749422045641307;0.0;509213832.85953087;1.5911765647027683e-25;1.1782869224715522
360;0.6442209469542675;0.00023459638246783196;0.00023459638246783196;2.7511191734276132e-05;0.04317667531298955;1.8665956657854385e+22;7.123922158765468;0.9754883414845007;0.0;504067030.57178175;1.1064046724508037e-26;1.1903178815710242
361;0.6445531807538353;0.00022954260743105872;0.00022954260743105872;2.751119173417967e-05;0.043200073192765184;1.8665956310595095e+22;7.125764588203366;0.9760169685446239;0.0;498973627.6677905;7.2890336481820095e-28;1.202468360511172
362;0.6448786525598734;0.00022464942641668085;0.00022464942641668085;2.751119173411847e-05;0.04322272646679209;1.8665956051602092e+22;7.127545700167126;0.9765287727664522;0.0;493933044.9208138;4.544808907318979e-29;1.2147395404496386
363;0.6451975864773629;0.00021991059085448058;0.00021991059085448058;2.7511191734206546e-05;0.04324466416688273;1.8665955857691534e+22;7.129267966113764;0.9770244100641895;0.0;488944702.8476367;2.6789786679999e-30;1.227132631779365
364;0.6455101974555744;0.0002153201392455006;0.0002153201392455006;2.75111917342681e-05;0.0432659139873773;1.866595571195478e+22;7.130933737688464;0.9775045061345985;0.0;484008033.36967534;1.4912157921830048e-31;1.2396488459556876
365;0.645816691996984;0.00021087237834028702;0.00021087237834028702;2.7511191734186316e-05;0.043286502372977695;1.8665955602012295e+22;7.132545255157417;0.9779696584414306;0.0;479122472.2683136;7.829398798479778e-33;1.2522894139350527
366;0.6461172683675793;0.0002065618721119475;0.0002065618721119475;2.7511191734080884e-05;0.043306454570436366;1.8665955518766043e+22;7.134104652760695;0.9784204373832281;0.0;474287463.4579618;3.872776071864107e-34;1.2650555754214672
367;0.6464121170637799;0.00020238342750035753;0.00020238342750035753;2.7511191734275793e-05;0.043325794695137455;1.8665955455504474e+22;7.1356139650399175;0.9788573877975896;0.0;469502462.2796547;1.8026146168660853e-35;1.2779485693998676
368;0.6467014214624782;0.00019833207808143727;0.00019833207808143727;2.7511191734163033e-05;0.04334454580722924;1.8665955407258068e+22;7.1370751337562615;0.9792810306812257;0.0;464766920.5090119;7.88564411458612e-37;1.290969674310902
369;0.6469853575377681;0.00019440309647416156;0.00019440309647416156;2.7511191734333737e-05;0.043362729854705184;1.8665955370333765e+22;7.138489843251234;0.979691861903991;0.0;460080327.11804277;3.2381046910541485e-38;1.304120095198198
370;0.6472640960403481;0.00019059202744669152;0.00019059202744669152;2.7511191734284602e-05;0.04338036752067343;1.8665952422274154e+22;7.139859776380802;0.9800903487582542;0.0;455442252.93420684;1.2466459142690495e-39;1.3174008255370981
371;0.6475378072544484;0.0001868944312962484;0.0001868944312962484;2.751119173415866e-05;0.0433974794114134;1.8665938545065123e+22;7.141189460909032;0.9804769568005965;0.0;450852058.232312;4.4936222101958837e-41;1.3308134875827407
372;0.6478066482780928;0.0001833061514426178;0.0001833061514426178;2.751119173433705e-05;0.04341408481830472;1.8665913351301113e+22;7.142480701155929;0.980852121880137;0.0;446309223.04610366;1.5145220693023933e-42;1.3443594015488678
373;0.648070770183175;0.00017982321278847544;0.00017982321278847544;2.751119173430189e-05;0.043430202188601684;1.866587568929657e+22;7.143735487827556;0.9812162607747162;0.0;441813234.26191604;4.766430989048884e-44;1.358039898923235
374;0.6483303183242519;0.0001764418117568839;0.0001764418117568839;2.7511191734381852e-05;0.04344584917187041;1.8665824877152156e+22;7.144955579619496;0.9815697722400479;0.0;437363590.3104691;1.398790991872571e-45;1.3718563074125147
375;0.6485854329088758;0.00017315830390057953;0.00017315830390057953;2.7511191734297575e-05;0.04346104267763314;1.8665760574673531e+22;7.146142551987496;0.9819130383120741;0.0;432959788.80201715;3.8224609951264523e-47;1.385809988636997
376;0.6488362488379478;0.00016996920122405167;0.00016996920122405167;2.7511191734258077e-05;0.04347579888804292;1.8665682689112419e+22;7.147297830891566;0.9822464245933213;0.0;428601344.25620544;9.712805241969899e-49;1.3999022822507468
377;0.6490828965656662;0.0001668711567947062;0.0001668711567947062;2.751119173434729e-05;0.04349013332935128;1.8665591305300905e+22;7.148422722678238;0.9825702818675703;0.0;424287761.2562353;2.291501952946739e-50;1.4141345916354366
378;0.6493255014076579;0.00016386096915884646;0.00016386096915884646;2.7511191734443373e-05;0.04350406085171708;1.866548663446259e+22;7.1495184305547115;0.9828849456436741;0.0;420018565.074918;5.0121623292187675e-52;1.428508284849216
379;0.6495641846006662;0.00016093556502193792;0.00016093556502193792;2.7511191734236613e-05;0.043517595709567466;1.8665368975778238e+22;7.150586074345463;0.9831907379711512;0.0;415793279.79751235;1.01484426376328e-53;1.4430247653165407
380;0.6497990631026793;0.00015809199791698889;0.00015809199791698889;2.7511191734241597e-05;0.0435307515679641;1.8665238688304957e+22;7.151626701039746;0.9834879675840182;0.0;411611433.7651064;1.8991941308997175e-55;1.457685454730106
381;0.6500302497035848;0.00015532744314394566;0.00015532744314394566;2.7511191734499267e-05;0.04354354152620886;1.86650961701618e+22;7.152641294146199;0.9837769304341076;0.0;407472562.7463991;3.2798097029090835e-57;1.472491781915204
382;0.6502578533092971;0.00015263919078155046;0.00015263919078155046;2.7511191734428445e-05;0.04355597815035181;1.8664941843066462e+22;7.153630781866572;0.9840579104255249;0.0;403376208.469755;5.218401346232415e-59;1.4874451874000094
383;0.6504819791375481;0.00015002464003570546;0.00015002464003570546;2.7511191734078638e-05;0.04356807349950207;1.8664776140960679e+22;7.1545960433708276;0.9843311800090845;0.0;399321919.1876335;7.636998456585961e-61;1.5025471209309493
384;0.6507027289401619;0.00014748129343409482;0.00014748129343409482;2.7511191734079766e-05;0.04357983915283666;1.8664599501622586e+22;7.155537914079784;0.98459700079252;0.0;395309244.8976675;1.0263025044295213e-62;1.5177990592031818
385;0.6509202009587625;0.00014500675436232354;0.00014500675436232354;2.751119173419952e-05;0.043591286221139794;1.8664412360767355e+22;7.15645718890716;0.9848556238011915;0.0;391337743.80944306;1.2643097339865452e-64;1.5332024817216772
386;0.651134490234304;0.00014259872054304924;0.00014259872054304924;2.751119173414766e-05;0.04360242537709967;1.8664215147551417e+22;7.1573546264143655;0.9851072901625793;0.0;387406976.8571698;1.4252761442674704e-66;1.5487588914053283
387;0.6513456886121739;0.00014025498125408328;0.00014025498125408328;2.7511191734206004e-05;0.043613266868298854;1.8664008281601484e+22;7.158230951120772;0.9853522313997739;0.0;383516513.1691779;1.4677108912145785e-68;1.564469793078574
388;0.6515538850431486;0.00013797341131181957;0.00013797341131181957;2.7511191734267224e-05;0.043623820545158586;1.8663792170701104e+22;7.1590868566870585;0.9855906700628216;0.0;379665922.8884634;1.3781266973302915e-70;1.5803367219139794
389;0.6517591654919774;0.00013575196956651072;0.00013575196956651072;2.7511191734210694e-05;0.04363409586800404;1.8663567209581903e+22;7.159923007148891;0.985822819888348;0.0;375854785.16934925;1.1777212931049803e-72;1.5963612109651801
390;0.651961613277076;0.0001335886928133476;0.0001335886928133476;2.7511191734108416e-05;0.04364410193532671;1.8663333778787005e+22;7.16074003967793;0.9860488864380909;0.0;372082677.2226327;9.142786761568506e-75;1.612544836751416
391;0.6521613088185115;0.000131481696141676;0.000131481696141676;2.7511191734203223e-05;0.04365384748226015;1.8663092244592175e+22;7.161538564769899;0.9862690670644604;0.0;368349195.7096442;6.435276905598436e-77;1.6288891274597959
392;0.6523583305308694;0.0001294291613843825;0.0001294291613843825;2.7511191734192923e-05;0.043663340934090016;1.8662842957830013e+22;7.162319170829802;0.9864835521194891;0.0;364653918.53302145;4.098720517450794e-79;1.6453957286781948
393;0.6525527536715797;0.00012742934701192105;0.00012742934701192105;2.7511191734257714e-05;0.043672590360569793;1.8662586255469418e+22;7.163082420531351;0.9866925239226911;0.0;360996453.1301476;2.3575405893299137e-81;1.6620661915026798
394;0.6527446517662211;0.00012548057136235307;0.00012548057136235307;2.751119173431829e-05;0.04368160355355914;1.8662322459075808e+22;7.163828857255595;0.9868961585151407;0.0;357376397.6536155;1.2221145805949557e-83;1.6789021433406066
395;0.6529340959618256;0.00012358121748607184;0.00012358121748607184;2.751119173418102e-05;0.04369038800468348;1.8662051876015752e+22;7.164559003260271;0.9870946251547328;0.0;353793353.86543334;5.697708321426057e-86;1.6959052323753157
396;0.6531211550693764;0.00012172973080168413;0.00012172973080168413;2.7511191734090127e-05;0.0436989509162396;1.8661774799922266e+22;7.165273360532658;0.9872880865625787;0.0;350246931.2724756;2.3839750647418103e-88;1.7130771076855724
397;0.6533058958233867;0.00011992461469968666;0.00011992461469968666;2.7511191734191357e-05;0.0437072992215882;1.8661491510868728e+22;7.165972412415703;0.9874766993837294;0.0;346736748.7058409;8.932626992456852e-91;1.7304194096513796
398;0.653488383221643;0.00011816442562214754;0.00011816442562214754;2.7511191734079898e-05;0.0437154396079643;1.8661202275392907e+22;7.166656625433985;0.9876606147025333;0.0;343262422.7423134;2.9906970724136303e-93;1.7479338262738393
399;0.6536686802550906;0.00011644777414482881;0.00011644777414482881;2.7511191734272005e-05;0.043723378511524046;1.8660907347481771e+22;7.167326448780851;0.9878399779307246;0.0;339823574.75767577;8.92693380863353e-96;1.7656220597051073
400;0.6538468480098099;0.00011477332242215035;0.00011477332242215035;2.7511191734253723e-05;0.04373112212920925;1.8660606969021853e+22;7.167982315197643;0.988014929075482;0.0;336419833.12419003;2.3701311684909194e-98;1.7834858142222216
401;0.6540229458831651;0.00011313978067910104;0.00011313978067910104;2.751119173436445e-05;0.04373867643501598;1.8660301370037e+22;7.168624642226378;0.988185603106983;0.0;333050828.234488;5.584248909087414e-101;1.8015268215383735
402;0.6541970315389936;0.00011154590627972933;0.00011154590627972933;2.751119173418427e-05;0.043746047184344314;1.8659990769348303e+22;7.169253832452941;0.9883521300566767;0.0;329716197.65057683;1.1647798449210893e-103;1.8197468133969616
403;0.6543691611319452;0.00010999050029554297;0.00010999050029554297;2.7511191734267614e-05;0.04375323992990673;1.8659675374749366e+22;7.16987027473601;0.9885146353767029;0.0;326415574.62210304;2.145589270779643e-106;1.838147584393393
404;0.654539388932903;0.00010847240965372506;0.00010847240965372506;2.7511191734320808e-05;0.04376026001183091;1.8659355384273535e+22;7.170474343220476;0.9886732397162835;0.0;323148610.73027515;3.4817755261937167e-109;1.8567308664706172
405;0.6547077681351487;0.00010699051866058694;0.00010699051866058694;2.75111917342716e-05;0.04376711259689231;1.865903098523828e+22;7.1710664005781615;0.9888280598081032;0.0;319914949.80659956;4.964815910794257e-112;1.8754984734621565
406;0.6548743503010169;0.00010554375282022845;0.00010554375282022845;2.751119173422059e-05;0.043773802660887325;1.8658702355805533e+22;7.171646796364452;0.9889792080700667;0.0;316714241.1172559;6.204827568651408e-115;1.8944522288717174
407;0.6550391854964918;0.0001041310764554466;0.0001041310764554466;2.7511191734350928e-05;0.043780334999665195;1.8658369665269573e+22;7.172215867832368;0.9891267928545423;0.0;313546143.528819;6.778590963127283e-118;1.9135939394670058
408;0.6552023226424167;0.00010275148865631816;0.00010275148865631816;2.7511191734230894e-05;0.043786714247890324;1.865803307384782e+22;7.172773941436579;0.9892709188722577;0.0;310410317.03816026;6.45604222303038e-121;1.9329254443763833
409;0.6553638094253689;0.00010140402303931868;0.00010140402303931868;2.75111917343201e-05;0.043792944880182184;1.8657692733314274e+22;7.1733213328156635;0.9894116872180542;0.0;307306418.85590714;5.345828243745192e-124;1.9524486414367213
410;0.6555236920054268;0.00010008774919103075;0.00010008774919103075;2.7511191734234377e-05;0.04379903120446457;1.8657348788104076e+22;7.173858346073276;0.9895491952206256;0.0;304234119.80429417;3.837742774860622e-127;1.9721653849540752
411;0.6556820155774451;9.880176704524704e-05;9.880176704524704e-05;2.751119173417793e-05;0.04380497738798885;1.865700137457032e+22;7.174385275944489;0.9896835370304617;0.0;301193090.2476798;2.3818342869361095e-130;1.9920775722530772
412;0.6558388242010624;9.754520743704744e-05;9.754520743704744e-05;2.751119173420458e-05;0.043810787454793394;1.8656650621755924e+22;7.174902407459598;0.9898148035624491;0.0;298183005.6048293;1.2742708314683846e-133;2.0121871089969403
413;0.6559941609182741;9.631723031629446e-05;9.631723031629446e-05;2.7511191734191107e-05;0.04381646529398439;1.8656296651534105e+22;7.175410016565459;0.9899430826829578;0.0;295203540.2321926;5.859170355102461e-137;2.032495950177527
414;0.6561480675529008;9.511702548434909e-05;9.511702548434909e-05;2.7511191734185117e-05;0.04382201465634861;1.8655939579464653e+22;7.175908369705318;0.9900684591333149;0.0;292254375.46303594;2.308460848634159e-140;2.053006046699504
415;0.656300584929525;9.394381005750464e-05;9.394381005750464e-05;2.7511191734268685e-05;0.04382743916609986;1.86555795146892e+22;7.176397724752062;0.9901910147951914;0.0;289335197.3925173;7.769343936057711e-144;2.073719358747872
