вид;T, °C;Ni, ат. %;Cr, ат. %;Mo, ат. %;фазовый набор;фаз;в экспериментальном поле P (1100 °C);pdens;BCC_B2, мольн. %;DELTA, мольн. %;D_NIMO, мольн. %;FCC_A1, мольн. %;MU_PHASE, мольн. %;P_PHASE, мольн. %;SIGMA, мольн. %;до устойчивости D_NIMO, Дж/моль;до устойчивости MU_PHASE, Дж/моль;до устойчивости P_PHASE, Дж/моль;до устойчивости SIGMA, Дж/моль
сечение;1250,0;35,0;47,5;17,5;FCC_A1 + SIGMA;2;нет;100;0,0;0,0;0,0;22,693612000391862;0,0;0,0;77,30638800042546;10406,255882721598;3648,0107989525422;401,3649183160014;28,790551830112236
сечение;1250,0;32,5;47,5;20,0;FCC_A1 + SIGMA;2;нет;100;0,0;0,0;0,0;9,090461171154269;0,0;0,0;90,90953882646615;10104,932228646649;3625,7117792624776;352,13734800466045;22,15055114486313
сечение;1250,0;30,0;47,5;22,5;SIGMA;1;нет;100;0,0;0,0;0,0;0,0;0,0;0,0;100,00000000000004;10653,449130010995;3318,2206077772717;536,341750997788;65,52949933013588
сечение;1250,0;27,5;47,5;25,0;BCC_B2 + SIGMA;2;нет;100;8,907222304604037;0,0;0,0;0,0;0,0;0,0;91,09277770472066;10658,663224446515;2745,7525440122845;874,7144814282074;44,97899007987871
сечение;1250,0;25,0;47,5;27,5;BCC_B2 + SIGMA;2;нет;100;19,58589620090364;0,0;0,0;0,0;0,0;0,0;80,41410380229742;10173,02017326212;2523,675225594445;1040,5595939333434;33,59130330977496
сечение;1250,0;22,5;47,5;30,0;BCC_B2 + SIGMA;2;нет;100;29,97629444949591;0,0;0,0;0,0;0,0;0,0;70,02370554891134;9808,5467068789;2438,3537891884916;1166,5866346381808;36,721609414875275
сечение;1250,0;20,0;47,5;32,5;BCC_B2 + SIGMA;2;нет;100;40,200093131422115;0,0;0,0;0,0;0,0;0,0;59,79990686945364;9548,481610914037;2393,6773267254466;1252,755255624943;27,83610598408268
сечение;1250,0;17,5;47,5;35,0;BCC_B2 + SIGMA;2;нет;100;50,3001206351184;0,0;0,0;0,0;0,0;0,0;49,69987936363987;9360,010778972355;2379,3017819985544;1311,5329937272181;29,280876043849275
сечение;1250,0;15,0;47,5;37,5;BCC_B2 + SIGMA;2;нет;100;60,31638214408345;0,0;0,0;0,0;0,0;0,0;39,68361785511105;9218,03680810488;2377,8970782646647;1353,2841329721996;34,15456977437134
сечение;1250,0;50,0;50,0;0,0;BCC_B2 + FCC_A1;2;нет;100;0,4925967464774957;0,0;0,0;99,50740325954379;0,0;0,0;0,0;42102,63662572186;26550,0407675764;30302,978433553086;1806,3279247022147
сечение;1250,0;47,5;50,0;2,5;BCC_B2 + FCC_A1;2;нет;100;10,756017404330048;0,0;0,0;89,24398259521917;0,0;0,0;0,0;14441,789960774331;6445,034470597049;3000,9675256642513;1195,913575416591
сечение;1250,0;45,0;50,0;5,0;BCC_B2 + FCC_A1;2;нет;100;20,764298415182765;0,0;0,0;79,23570158404334;0,0;0,0;0,0;12358,263582106738;4710,8511061882455;1370,4136406062753;591,1344682532799
сечение;1250,0;42,5;50,0;7,5;BCC_B2 + FCC_A1;2;нет;100;30,673474799202204;0,0;0,0;69,32652517903908;0,0;0,0;0,0;11039,741948463052;3761,45301732402;572,995601935254;131,03238987484656
сечение;1250,0;40,0;50,0;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;25,787881926448897;0,0;0,0;55,34676292333558;0,0;0,0;18,865355121805084;10868,594291650908;3653,7432754504553;486,76067901810165;52,401156875290326
сечение;1250,0;37,5;50,0;12,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;18,21572872467264;0,0;0,0;40,60818830596583;0,0;0,0;41,17608293770173;10868,594291653892;3653,743275450499;486,7606790186983;52,401156875508605
сечение;1250,0;35,0;50,0;15,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;10,643575522472586;0,0;0,0;25,869613687744085;0,0;0,0;63,48681074809546;10868,594291653702;3653,7432754504553;486,7606790186255;52,4011568754504
сечение;1250,0;32,5;50,0;17,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;3,07142232192178;0,0;0,0;11,131039070238462;0,0;0,0;85,79753849869212;10868,594291653018;3653,7432754503825;486,76067901846545;52,401156875363085
сечение;1250,0;30,0;50,0;20,0;BCC_B2 + SIGMA;2;нет;100;1,0226376107527;0,0;0,0;0,0;0,0;0,0;98,97736240312338;11238,205590349418;3444,8932067404385;579,7708076513663;62,742434617495746
сечение;1250,0;27,5;50,0;22,5;BCC_B2 + SIGMA;2;нет;100;12,107922794718268;0,0;0,0;0,0;0,0;0,0;87,89207721315533;11020,025099737584;2980,1796884576615;756,700991536869;90,89896171014698
сечение;1250,0;25,0;50,0;25,0;BCC_B2 + SIGMA;2;нет;100;22,095447712702235;0,0;0,0;0,0;0,0;0,0;77,90455228778451;10527,696938538196;2672,133022341979;918,5543293576193;36,162317205336876
сечение;1250,0;22,5;50,0;27,5;BCC_B2 + SIGMA;2;нет;100;32,12869175679066;0,0;0,0;0,0;0,0;0,0;67,87130824176351;10117,083438484304;2506,68558997073;1060,0317320831673;35,70735343702836
сечение;1250,0;20,0;50,0;30,0;BCC_B2 + SIGMA;2;нет;100;42,20492205432217;0,0;0,0;0,0;0,0;0,0;57,79507794475377;9809,40004798786;2438,549092912508;1166,296546779049;36,77373200569127
сечение;1250,0;17,5;50,0;32,5;BCC_B2 + SIGMA;2;нет;100;52,24806857093218;0,0;0,0;0,0;0,0;0,0;47,75193142945154;9583,18335828984;2397,946269411492;1241,5590472788463;28,25418897444615
сечение;1250,0;15,0;50,0;35,0;BCC_B2 + SIGMA;2;нет;100;62,238097061148665;0,0;0,0;0,0;0,0;0,0;37,761902939099556;9413,263090318564;2381,881785371821;1295,2943554426893;28,262781383033143
сечение;1250,0;47,5;52,5;0,0;BCC_B2 + FCC_A1;2;нет;100;13,72366960529186;0,0;0,0;86,27633039221195;0,0;0,0;0,0;42096,58092984001;26545,6930950026;30296,922736651584;1806,3279525425314
сечение;1250,0;45,0;52,5;2,5;BCC_B2 + FCC_A1;2;нет;100;23,378488006480374;0,0;0,0;76,62151199260649;0,0;0,0;0,0;14467,004044383299;6467,346225144691;3022,645902169723;1201,1634510805015
сечение;1250,0;42,5;52,5;5,0;BCC_B2 + FCC_A1;2;нет;100;32,96664731591155;0,0;0,0;67,0333526838834;0,0;0,0;0,0;12417,989171163077;4758,097181528952;1411,6092125987198;613,0283944347902
сечение;1250,0;40,0;52,5;7,5;BCC_B2 + FCC_A1;2;нет;100;42,5456312571587;0,0;0,0;57,45436873519629;0,0;0,0;0,0;11136,924330808222;3824,3852090075234;623,8389275987429;162,27147082588635
сечение;1250,0;37,5;52,5;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;39,31536709018229;0,0;0,0;44,042739834133506;0,0;0,0;16,641893063361408;10868,59429165363;3653,74327545047;486,7606790186255;52,40115687546495
сечение;1250,0;35,0;52,5;12,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;31,743213888960888;0,0;0,0;29,304165215448783;0,0;0,0;38,952620882029365;10868,59429165152;3653,743275450499;486,7606790182472;52,40115687537764
сечение;1250,0;32,5;52,5;15,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;24,171060688353;0,0;0,0;14,565590597641878;0,0;0,0;61,263348697936294;10868,594291650836;3653,743275450499;486,76067901810165;52,40115687531943
сечение;1250,0;30,0;52,5;17,5;BCC_B2 + SIGMA;2;нет;100;16,56649041125044;0,0;0,0;0,0;0,0;0,0;83,43350958913767;10880,350619893608;3648,9686380342755;489,2965575936978;52,68238526112691
сечение;1250,0;27,5;52,5;20,0;BCC_B2 + SIGMA;2;нет;100;17,87306485895777;0,0;0,0;0,0;0,0;0,0;82,12693514906519;11276,153400401774;3245,9203568676603;661,1886960980773;82,89072782924632
сечение;1250,0;25,0;52,5;22,5;BCC_B2 + SIGMA;2;нет;100;25,77833141621131;0,0;0,0;0,0;0,0;0,0;74,22166857937755;10861,19835627488;2871,5236165979586;808,3483788423036;68,55507553854841
сечение;1250,0;22,5;52,5;25,0;BCC_B2 + SIGMA;2;нет;100;34,91807267707894;0,0;0,0;0,0;0,0;0,0;65,08192732395852;10426,208997997659;2622,2872785122454;953,0504278033186;32,41163252897968
сечение;1250,0;20,0;52,5;27,5;BCC_B2 + SIGMA;2;нет;100;44,5785222626334;0,0;0,0;0,0;0,0;0,0;55,42147773715252;10075,399212706485;2495,1303402821213;1074,5415860378562;37,687179409185774
сечение;1250,0;17,5;52,5;30,0;BCC_B2 + SIGMA;2;нет;100;54,434681133196804;0,0;0,0;0,0;0,0;0,0;45,565318866671625;9810,037168530238;2438,695128504216;1166,0799410917098;36,81275039535831
сечение;1250,0;15,0;52,5;32,5;BCC_B2 + SIGMA;2;нет;100;64,33652117484053;0,0;0,0;0,0;0,0;0,0;35,663478825148026;9609,647596085124;2401,5474917054817;1232,9508447513217;28,724784567355528
сечение;1250,0;45,0;55,0;0,0;BCC_B2 + FCC_A1;2;нет;100;26,954742331888653;0,0;0,0;73,04525766584257;0,0;0,0;0,0;42090,51270458099;26541,336427006638;30290,854510368517;1806,327980502916
сечение;1250,0;42,5;55,0;2,5;BCC_B2 + FCC_A1;2;нет;100;36,009374539501835;0,0;0,0;63,99062545988874;0,0;0,0;0,0;14491,465045941164;6489,029258850016;3043,7106403604703;1206,2850931378343
сечение;1250,0;40,0;55,0;5,0;BCC_B2 + FCC_A1;2;нет;100;45,19563105123712;0,0;0,0;54,804368945414424;0,0;0,0;0,0;12474,179520848484;4802,823797144112;1450,7261610809946;633,9493679245352
сечение;1250,0;37,5;55,0;7,5;BCC_B2 + FCC_A1;2;нет;100;54,46822772369857;0,0;0,0;45,53177228662929;0,0;0,0;0,0;11225,879919925414;3883,0815561543423;671,5519524742413;190,7852001205174
сечение;1250,0;35,0;55,0;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;52,84285225427631;0,0;0,0;32,73871674444122;0,0;0,0;14,418430994231723;10868,59429165475;3653,7432754504553;486,7606790188438;52,40115687553771
сечение;1250,0;32,5;55,0;12,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;45,270699053789244;0,0;0,0;18,00014212603484;0,0;0,0;36,729158812215296;10868,594291653179;3653,743275450528;486,76067901858187;52,40115687549405
сечение;1250,0;30,0;55,0;15,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;37,69854585152043;0,0;0,0;3,261567508836596;0,0;0,0;59,03988662990961;10868,59429165542;3653,74327545047;486,7606790189602;52,401156875581364
сечение;1250,0;27,5;55,0;17,5;BCC_B2 + SIGMA;2;нет;100;29,20430941139085;0,0;0,0;0,0;0,0;0,0;70,79569058842895;11260,02714116346;3424,0561157716875;588,0327316742623;63,45836261873774
сечение;1250,0;25,0;55,0;20,0;BCC_B2 + SIGMA;2;нет;100;31,643818877886204;0,0;0,0;0,0;0,0;0,0;68,35618112454864;11142,006162131613;3085,6570954755152;715,5700632398948;92,45945267133357
сечение;1250,0;22,5;55,0;22,5;BCC_B2 + SIGMA;2;нет;100;38,78447314912235;0,0;0,0;0,0;0,0;0,0;61,215526851104926;10728,714962887287;2789,7250342053885;851,5856171707419;51,68027854792308
сечение;1250,0;20,0;55,0;25,0;BCC_B2 + SIGMA;2;нет;100;47,54217964542665;0,0;0,0;0,0;0,0;0,0;52,457820354991846;10346,855732642114;2587,493982043612;980,2975997578906;31,225417059045867
сечение;1250,0;17,5;55,0;27,5;BCC_B2 + SIGMA;2;нет;100;56,970739644259325;0,0;0,0;0,0;0,0;0,0;43,02926035582219;10043,377918059123;2486,8910463380016;1085,6783914949046;39,4344764562411
сечение;1250,0;15,0;55,0;30,0;BCC_B2 + SIGMA;2;нет;100;66,66519046395979;0,0;0,0;0,0;0,0;0,0;33,33480953578623;9810,531052096223;2438,808460236716;1165,9120212964772;36,84305696496449
сечение;1250,0;42,5;57,5;0,0;BCC_B2 + FCC_A1;2;нет;100;40,1858149312091;0,0;0,0;59,814185065611;0,0;0,0;0,0;42084,43058131517;26536,969780984087;30284,772386073906;1806,328008590077
сечение;1250,0;40,0;57,5;2,5;BCC_B2 + FCC_A1;2;нет;100;48,64825394362228;0,0;0,0;51,3517460533876;0,0;0,0;0,0;14515,218976777047;6510,12085699632;3064,198252902075;1211,285434554302
сечение;1250,0;37,5;57,5;5,0;BCC_B2 + FCC_A1;2;нет;100;57,4487472672695;0,0;0,0;42,55125273453266;0,0;0,0;0,0;12527,249707083989;4845,306315371272;1487,9868357298838;653,9924568320857
сечение;1250,0;35,0;57,5;7,5;BCC_B2 + FCC_A1;2;нет;100;66,43441010980256;0,0;0,0;33,56558989308216;0,0;0,0;0,0;11307,933233850606;3938,128216661862;716,5457215412607;217,97887803966296
сечение;1250,0;32,5;57,5;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;66,37033741986575;0,0;0,0;21,4346936527645;0,0;0,0;12,194968923016093;10868,594291654983;3653,7432754505135;486,76067901891656;52,401156875595916
сечение;1250,0;30,0;57,5;12,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;58,79818421814639;0,0;0,0;6,696119035876387;0,0;0,0;34,5056967421437;10868,594291652946;3653,743275450528;486,7606790185382;52,40115687546495
сечение;1250,0;27,5;57,5;15,0;BCC_B2 + SIGMA;2;нет;100;47,38725680761396;0,0;0,0;0,0;0,0;0,0;52,61274319059473;11097,132409785409;3544,0528458916815;539,0236520807666;58,172151959020994
сечение;1250,0;25,0;57,5;17,5;BCC_B2 + SIGMA;2;нет;100;41,458526262005144;0,0;0,0;0,0;0,0;0,0;58,541473739335856;11303,624265787847;3288,509170139936;643,2349475877127;75,86962267868512
сечение;1250,0;22,5;57,5;20,0;BCC_B2 + SIGMA;2;нет;100;44,50318738228209;0,0;0,0;0,0;0,0;0,0;55,49681261634787;11004,809190712578;2968,596683017313;761,6868137641723;91,151464081835
сечение;1250,0;20,0;57,5;22,5;BCC_B2 + SIGMA;2;нет;100;51,47074191580695;0,0;0,0;0,0;0,0;0,0;48,52925808280765;10619,425175827302;2722,555199751252;887,765794567953;41,84507437044522
сечение;1250,0;17,5;57,5;25,0;BCC_B2 + SIGMA;2;нет;100;60,049848773896706;0,0;0,0;0,0;0,0;0,0;39,950151225415574;10283,968423544138;2562,4619849851006;1002,0272716073523;31,318304121712572
сечение;1250,0;15,0;57,5;27,5;BCC_B2 + SIGMA;2;нет;100;69,32515525101014;0,0;0,0;0,0;0,0;0,0;30,674844749132536;10018,12437087459;2480,781420566869;1094,4524901679688;40,947916352481116
сечение;1250,0;40,0;60,0;0,0;BCC_B2 + FCC_A1;2;нет;100;53,41688737491249;0,0;0,0;46,583112621320595;0,0;0,0;0,0;42078,3350962407;26532,593541897513;30278,676899966144;1806,3280368021806
сечение;1250,0;37,5;60,0;2,5;BCC_B2 + FCC_A1;2;нет;100;61,29473846988095;0,0;0,0;38,70526153008707;0,0;0,0;0,0;14538,308310651817;6530,654933450554;3084,141942820148;1216,170820246829
сечение;1250,0;35,0;60,0;5,0;BCC_B2 + FCC_A1;2;нет;100;69,7238821731751;0,0;0,0;30,276117826582716;0,0;0,0;0,0;12577,543686493664;4885,776019743804;1523,5773206585145;673,2384666310536
сечение;1250,0;32,5;60,0;7,5;BCC_B2 + FCC_A1;2;нет;100;78,43879955465644;0,0;0,0;21,561200446127398;0,0;0,0;0,0;11384,10796974918;3989,9912624290155;759,1496504699608;243,98441991017899
сечение;1250,0;30,0;60,0;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;79,89782258333283;0,0;0,0;10,130670564233949;0,0;0,0;9,971506848315412;10868,594291649715;3653,7432754504553;486,7606790178834;52,40115687523212
сечение;1250,0;27,5;60,0;12,5;BCC_B2 + SIGMA;2;нет;100;69,29054989806613;0,0;0,0;0,0;0,0;0,0;30,70945010033379;10972,514957299543;3608,7064645249047;509,59525800879055;54,897269285822404
сечение;1250,0;25,0;60,0;15,0;BCC_B2 + SIGMA;2;нет;100;56,62846269685182;0,0;0,0;0,0;0,0;0,0;43,371537306021274;11267,371045109569;3416,310933788802;591,0978556128393;63,79326665411645
сечение;1250,0;22,5;60,0;17,5;BCC_B2 + SIGMA;2;нет;100;53,30748804769504;0,0;0,0;0,0;0,0;0,0;46,69251194914848;11216,075966997407;3166,5695808926976;688,1166691826947;95,95511741099472
сечение;1250,0;20,0;60,0;20,0;BCC_B2 + SIGMA;2;нет;100;56,980576846649335;0,0;0,0;0,0;0,0;0,0;43,0194231526019;10880,558095259476;2883,466520309463;802,0666597272211;71,52331125787168
сечение;1250,0;17,5;60,0;22,5;BCC_B2 + SIGMA;2;нет;100;63,988309303906135;0,0;0,0;0,0;0,0;0,0;36,01169069595199;10529,461356340165;2673,0538298408355;917,9586645235977;36,250586553505855
сечение;1250,0;15,0;60,0;25,0;BCC_B2 + SIGMA;2;нет;100;72,48477042353521;0,0;0,0;0,0;0,0;0,0;27,515229575938083;10233,361937464419;2543,9256142540544;1019,5794727350294;32,02937139030837
сечение;1250,0;37,5;62,5;0,0;BCC_B2 + FCC_A1;2;нет;100;66,64795971856718;0,0;0,0;33,35204028528918;0,0;0,0;0,0;42072,2253934575;26528,207095255493;30272,567196144897;1806,3280651438108
сечение;1250,0;35,0;62,5;2,5;BCC_B2 + FCC_A1;2;нет;100;73,94847161566605;0,0;0,0;26,051528384026483;0,0;0,0;0,0;14560,77074493171;6550,662435868289;3103,5720020137815;1220,947074525393
сечение;1250,0;32,5;62,5;5,0;BCC_B2 + FCC_A1;2;нет;100;82,01922959998178;0,0;0,0;17,980770400079486;0,0;0,0;0,0;12625,351318710207;4924,430039448387;1557,6565855599765;691,7567698911153
сечение;1250,0;30,0;62,5;7,5;BCC_B2 + FCC_A1;2;нет;100;90,47708344291632;0,0;0,0;9,522916558269113;0,0;0,0;0,0;11455,212707663552;4039,0495255333226;799,6350728974357;268,913830214864
сечение;1250,0;27,5;62,5;10,0;BCC_B2 + SIGMA;2;нет;100;92,54902317539829;0,0;0,0;0,0;0,0;0,0;7,450976823782909;10890,096752649682;3644,953001316928;491,40611656647525;52,91532488721714
сечение;1250,0;25,0;62,5;12,5;BCC_B2 + SIGMA;2;нет;100;76,16111878166137;0,0;0,0;0,0;0,0;0,0;23,83888121831425;11159,70466272869;3505,05618461172;555,4757073412766;60,20955398895603
сечение;1250,0;22,5;62,5;15,0;BCC_B2 + SIGMA;2;нет;100;66,42977074382445;0,0;0,0;0,0;0,0;0,0;33,57022925385601;11312,088178246486;3313,5813103940745;632,5569972751546;72,38151933941117
сечение;1250,0;20,0;62,5;17,5;BCC_B2 + SIGMA;2;нет;100;65,00466207084142;0,0;0,0;0,0;0,0;0,0;34,99533792603531;11105,347454906514;3051,1959319476737;728,246524608141;91,25225157476962
сечение;1250,0;17,5;62,5;20,0;BCC_B2 + SIGMA;2;нет;100;69,28570481555079;0,0;0,0;0,0;0,0;0,0;30,714295185119827;10772,040651038362;2818,6477840744046;837,383049227923;56,56894426156941
сечение;1250,0;15,0;62,5;22,5;BCC_B2 + SIGMA;2;нет;100;76,41091549272801;0,0;0,0;0,0;0,0;0,0;23,589084506739987;10455,137350310426;2635,8758518103423;943,1743959776795;33,219250780530274
сечение;1250,0;35,0;65,0;0,0;BCC_B2 + FCC_A1;2;нет;100;79,87903188909465;0,0;0,0;20,12096811277977;0,0;0,0;0,0;42066,10287171441;26523,811445286687;30266,444673359307;1806,3280936089577
сечение;1250,0;32,5;65,0;2,5;BCC_B2 + FCC_A1;2;нет;100;86,60912467044206;0,0;0,0;13,390875328828042;0,0;0,0;0,0;14582,641318843394;6570,171690701449;3122,5161504821735;1225,6195588603878
сечение;1250,0;30,0;65,0;5,0;BCC_B2 + FCC_A1;2;нет;100;94,33323061637748;0,0;0,0;5,666769383326317;0,0;0,0;0,0;12670,917346278715;4961,435219905747;1590,360310983655;709,607450082025
сечение;1250,0;27,5;65,0;7,5;BCC_B2;1;нет;100;100,00000000000004;0,0;0,0;0,0;0,0;0,0;0,0;11592,149402503026;4079,40725388017;859,2382730247627;303,30462058936246
сечение;1250,0;25,0;65,0;10,0;BCC_B2 + SIGMA;2;нет;100;98,0520607945347;0,0;0,0;0,0;0,0;0,0;1,9479392033601342;11065,166136635307;3562,0325725171424;531,1537542073202;57,26721618784359
сечение;1250,0;22,5;65,0;12,5;BCC_B2 + SIGMA;2;нет;100;83,83699210022944;0,0;0,0;0,0;0,0;0,0;16,163007900229903;11271,120284380275;3412,1680021108623;592,7374548592197;63,98830088504474
сечение;1250,0;20,0;65,0;15,0;BCC_B2 + SIGMA;2;нет;100;76,58866101731918;0,0;0,0;0,0;0,0;0,0;23,41133898069635;11259,403768968084;3221,6803475885827;669,5446729597898;86,63273825874785
сечение;1250,0;17,5;65,0;17,5;BCC_B2 + SIGMA;2;нет;100;76,67832640771817;0,0;0,0;0,0;0,0;0,0;23,321673592384087;10995,297092791734;2961,4990879943653;764,7963771392679;91,35384479654022
сечение;1250,0;15,0;65,0;20,0;BCC_B2 + SIGMA;2;нет;100;81,51359582769608;0,0;0,0;0,0;0,0;0,0;18,48640417316139;10678,685428240628;2757,980189369031;868,0819865080703;46,74711449006281
сечение;1250,0;32,5;67,5;0,0;BCC_B2 + FCC_A1;2;нет;100;93,11010393991853;0,0;0,0;6,889896062335228;0,0;0,0;0,0;42059,96580660646;26519,405353958355;30260,30760720381;1806,3281222061778
сечение;1250,0;30,0;67,5;2,5;BCC_B2 + FCC_A1;2;нет;100;99,27639372536986;0,0;0,0;0,7236062750753557;0,0;0,0;0,0;14603,952269990099;6589,208698715258;3140,9998268188356;1230,1932216645946
сечение;1250,0;27,5;67,5;5,0;BCC_B2;1;нет;100;100,0;0,0;0,0;0,0;0,0;0,0;0,0;12894,866790573564;4975,401548210764;1675,388734159089;748,0145760980377
сечение;1250,0;25,0;67,5;7,5;BCC_B2;1;нет;100;99,99999999999994;0,0;0,0;0,0;0,0;0,0;0,0;11984,499145057402;4096,53503380109;999,114098881837;382,5768572338129
сечение;1250,0;22,5;67,5;10,0;BCC_B2;1;нет;100;100,00000000000007;0,0;0,0;0,0;0,0;0,0;0,0;11387,106748347418;3559,2043932310335;646,8895352382824;119,3438844147895
